Miguel;@miguelvazquezz;1473206158;Graviola, milagro natural para la cura del cáncer - http://mejorconsalud.com/graviola-milagro-natural-para-cura-del-cancer/ … vía @mejorconsalud;0;1;1;
Javier Castro Ruiz;@JavierGraviola;1472869831;@javierasuarez Nosotros tenemos una solución de tratamiento natural contra el cáncer, se llama Graviola y no posee efectos secundarios!!!;0;0;0;
Javier Castro Ruiz;@JavierGraviola;1472690750;Testimonio - De Castro... Rodel Vargas tomó graviola debido a cáncer renal y Su marido por… https://www.instagram.com/p/BJyy6wUA9pm/ ;0;0;0;
Zoran Bocevski;@ZoranBocevski;1472650787;Do you know what Graviola had in the prevention and treatment of cancer http://healthyfoodsecret.com/graviola-its-on-the-top-of-the-list/ … #health #cancer pic.twitter.com/KFLqVdUfoe;0;0;0;
Lu;@llrlitoral;1472566239;Combate ao Câncer (Folha da Graviola) https://youtu.be/cfNh8QsCpDw  via @YouTube;0;0;0;
sunflowerdance;@paramofsunflowe;1472407900;SOURSOP OR GRAVIOLA FRUIT AND DECOCTION FROM ITS LEAVES HELP CURE CANCER ALONG WITH AVOIDING OF COOKED FOODS AND... http://fb.me/5QaHV0czA ;0;0;0;
TheGideonTree;@GideonWayne;1472396081;Amazing anti-cancer properties of the Graviola tree extensively researched--why haven’t you heard anything about it? http://mobile.dudamobile.com/site/preventdisease/default?url=http%3A%2F%2Fpreventdisease.com%2Fnews%2F12%2F022112_Sour-Sop-Fruit-100-Fold-Stronger-At-Killing-Cancer-Than-Chemotherapy.shtml#2965 …;0;0;0;
JN EmBi;@embimonec;1472390289;@Regrann from @likecureslike - Besides being a cancer remedy, graviola is a broad spectrum… https://www.instagram.com/p/BJp114KgZg5/ ;0;0;0;
Eugenia Reboll;@ereboll;1472340991;Guanábana o graviola contra el cáncer https://twitter.com/NaturopatasCol/status/769525390234771456 …;0;0;0;
VICNW;@VICNWCanada;1472331665;Soursop (Graviola) for Anti-Cancer: The Truth About this Amazon Rainforest Breakthrough http://ow.ly/FI5I303BXxf ;0;0;0;
Mirrorspectrum;@mirrorspectrum;1472324589;http://mirrorspectrum.com/life/leaves-of-soursop-effective-way-to-kill-cancer-cells … Leaves of Soursop: Effective way to kill cancer cells #cancercells #graviola pic.twitter.com/X4X1Dxnyv2;0;0;0;
Adam Bishop;@adammbishop;1472322391;My home care nurse (an actual RN) is hocking graviola as a cure for cancer. Sorry dude, surgery and pharmaceuticals are my cultural heritage;0;0;3;
lhoussine asserraji;@lhoussine;1472281637;THE CURE FOR ANY KINDS OF CANCER THIS MAN EARNESTLY MAINTAINS THAT THERE IS A FRUIT KNOWN AS GRAVIOLA WHICH HE... http://fb.me/83XOmseUZ ;0;0;0;
naiyanesanders;@Sandra_apenas;1472255457;Graviola e o câncer! https://youtu.be/X8E7lRMi3AM  via @YouTube;0;0;0;
Franklin Allbright;@talon1812;1472196014;@Bccrew34 take graviola extract. It helps cure cancer. Less than $10 a bottle on E-bay and Amazon. Good Luck!;0;0;0;
